PC1,PC2,PC3,confID,year,playoff,tmID
2.07430194000363,1.216815810871208,0.5027170916623667,1,8,1,SAC
-1.5857703389722682,1.4123091478779919,-0.4163228618083607,1,8,1,SAS
0.9692253869581232,0.40530504398273703,-0.25477348738024563,1,8,1,SEA
0.17590933496562483,1.0675026221513007,1.1741699467454942,0,8,0,WAS
-2.3596374559947755,-0.22981182706097053,0.17536932784662018,0,9,0,CHI
0.42867601179856557,-2.401399698585836,0.16454143792730175,0,9,1,CON
6.287199400513699,0.7111722558956082,-1.0723250099784123,0,9,1,DET
-1.4907055969264118,0.6599139006720746,-0.34470514008894937,1,9,0,HOU
1.8584978103220042,0.4963742402697365,-0.2031185870042577,0,9,1,IND
-2.813461813347654,0.593174111542704,-0.8642919792694896,1,9,1,LAS
-2.809999120732924,-0.43556799526371326,-0.26300276898155756,1,9,0,MIN
-0.6258739209890997,-1.4893529569697554,-0.38301324714997387,0,9,1,NYL
2.724844974647599,-1.3428657130773871,1.3289274252855088,1,9,0,PHO
0.6455810311274415,-1.2459571235936142,-0.10687420034736624,1,9,1,SAC
2.3307120884500967,-0.547384848546343,-0.5414705331352682,1,9,1,SAS
-0.44210565100872357,1.330977666589731,0.1648202829183755,1,9,1,SEA
-2.1372546957447396,1.0862984655619912,3.5018754202762916,0,9,0,WAS
-4.4632388131518805,1.3349504194429216,-1.5884249427103074,0,10,1,ATL
-1.9389621968056638,0.44341688188496636,-0.2755996156013763,0,10,0,CHI
1.3039719600697064,-0.8276476591344784,0.0971131777316761,0,10,0,CON
5.780037049878435,2.054498798538235,1.1303832120466175,0,10,1,DET
0.5319781096043104,0.957467874446979,-0.7315995695107312,0,10,1,IND
3.317340598869486,2.8258004978870783,-0.9697172082921931,1,10,1,LAS
-2.1812915255650442,-0.008334650963539253,0.5128735125150697,1,10,0,MIN
1.5241706956354688,-0.2487878967645835,0.972996796101513,0,10,0,NYL
-1.5179300406092369,1.5168600510820367,-0.35988140205406816,1,10,1,PHO
-0.2750608789272313,0.6559470800845179,0.7678056190559567,1,10,0,SAC
4.093059887814026,0.8161025633403499,-1.7718005131890155,1,10,1,SAS
1.4597779094455028,0.7059419036934064,-0.3263287454408552,1,10,1,SEA
-3.0987455163130426,1.2420354094335602,-0.5187365404528728,0,10,1,WAS
0.66437263806207,1.5677984665019187,-0.4310141588981414,0,11,0,ATL
-2.5168494826293175,-0.6609747581680913,0.26418111348698936,0,11,0,CHI
-2.012005501911107,-1.6653393969828898,0.04549160541769393,0,11,0,CON
4.834593584987634,0.33741041259892973,-0.9165940569849039,0,11,0,IND
2.105247048646977,0.2596135202999896,-1.029788611804312,1,11,0,LAS
-2.6045344918913322,0.44168489684974543,-0.10635703883003633,1,11,0,MIN
-2.6539844071289114,-1.0102636665750022,0.1269943577826517,0,11,0,NYL
6.175813600911162,1.1270731037434845,-0.6584972849772577,1,11,0,PHO
-0.549222107286614,-0.5300566740556993,-0.8735326156506741,1,11,0,SAS
1.4894049727541447,0.7970909481990178,-0.3959250941796255,1,11,0,SEA
-0.5856802682990149,-2.0129222284522936,0.8383812953593145,0,11,0,TUL
-1.5353586740898135,-1.2671640095194618,0.56878239029555,0,11,0,WAS
