PC1,PC2,PC3,PC4,confID,year,playoff,tmID
1.3237148885168075,2.73534807146652,-1.4932095384131054,0.5917453449039305,1,6,1,LAS
-0.1431305127388974,-0.845557048870068,-0.6948200784674223,-1.418586728076511,1,6,0,MIN
0.9708002468239619,-0.7015529971168795,0.22942619166959294,-0.7991360743953506,0,6,1,NYL
-0.9845306868785244,-0.16926553706879466,-0.3885277705800224,-0.40206793252500445,1,6,0,PHO
1.6926164371487649,-0.6972155493171215,0.22153148062443373,-0.8685126760257824,1,6,1,SAC
-1.9166130553883012,-0.9216061446238674,0.991147267884766,1.1319656368995432,1,6,0,SAS
3.6788257442527246,0.5942685602890222,1.9141413707053263,-1.2095768274350576,1,6,1,SEA
-0.9820479312223585,-0.13309922864945972,-0.0436367554234805,0.1721247667867291,0,6,0,WAS
-3.7052650291164553,-0.2677678341367199,1.4430422463348915,0.1961946392052556,0,7,0,CHA
4.1753540287463045,-0.4101366558387245,-0.4337477363014959,-2.2714203990167823,0,7,1,CON
-0.4216499631221086,-0.9943393062499384,-0.5793344110932995,-0.14827874085937362,0,7,1,DET
2.2892987938658185,-0.8169355067784121,-0.0998856509822949,2.345073347749864,1,7,1,HOU
1.8582293120223963,-0.5998473871331887,-0.25646408327252646,-0.04853599192085166,0,7,1,IND
-0.6288199113601141,-0.2980223663087673,-0.08908145552506737,-0.2841616015603478,1,7,1,LAS
-3.1610036948583473,3.4063437372588825,-1.0124911598568993,-1.1323622762919983,1,7,0,MIN
-0.012371527896428097,-0.8272887333676153,-0.7857817984266354,-1.3973204400387718,0,7,0,NYL
-1.9279870869591287,0.07498355350887533,-0.15225793846593177,-0.2704311163624122,1,7,0,PHO
5.100773445670734,0.8396265969434451,1.3136596788390607,-0.6975854012737749,1,7,1,SAC
-3.5460633120362464,-0.4401338874769098,1.3531536994668314,0.9845669264391725,1,7,0,SAS
0.773619278811629,-0.8775638236503505,-0.8265502836211152,-0.778277758992702,1,7,1,SEA
-1.3267771270910194,-0.5492856600124439,-0.4426791674679228,0.6649478023595534,0,7,1,WAS
-4.37241454292647,-0.06693941866618117,2.0171014730322145,-0.3761051651736228,0,8,0,CHI
3.713047605671425,-0.3267069423277749,-1.1159300042057132,-1.2688685443878356,0,8,1,CON
5.6431213894172885,0.9702934662066153,2.166635992195319,0.5286745049012597,0,8,1,DET
0.4580625502232456,-0.40107014501245825,-0.22025885220206207,0.9307706704417991,1,8,0,HOU
1.2418545614446899,-0.6430627424826428,-1.100945600083406,0.6303349414957414,0,8,1,IND
1.87690540091153,0.11979652675178513,-1.2414434809467336,-0.3035465047079319,1,8,0,LAS
-3.6650588574950884,0.34447007576329686,1.6731104511071935,-1.1947377162835677,1,8,0,MIN
-2.952698887175984,-0.27427037258141235,0.948154559052723,-1.0998713175888881,0,8,1,NYL
-0.5919107849027084,-0.2785732564612448,-0.6902453272124819,0.45802099643144983,1,8,1,PHO
2.0774891186464304,1.430715694078096,1.2119531876916494,0.5178650935812963,1,8,1,SAC
-1.7584052184437207,-0.45559501048381545,-0.08142318817143063,0.7927861721441906,1,8,1,SAS
1.0067398406572188,-0.3204738891157027,-0.3091300758385904,-0.10809193408744552,1,8,1,SEA
-0.045962344339569874,0.5512667191177693,-1.8166520959838635,0.3801609647131985,0,8,0,WAS
-2.03330186635729,0.38183126127130207,0.383723593467551,-0.3121985260497357,0,9,0,CHI
0.6916307907536777,-0.5736317518146857,-0.7333663670485772,-1.9516677563225346,0,9,1,CON
6.29004853770121,-0.21851427482771388,0.6137667223252304,1.343501300325079,0,9,1,DET
-1.5222278491852712,-0.5300270362139632,-0.2851035943004755,1.0128328022277564,1,9,0,HOU
1.6849409507892386,-0.6533031296761127,-0.8263264221451477,-0.3690131426904709,0,9,1,IND
-2.4975470077182114,-0.4539118851156439,0.4799208843194951,1.1541615768244544,1,9,1,LAS
-2.726738154826897,-0.24078828776442293,0.6056801136249402,-1.0294933917952043,1,9,0,MIN
-0.5237421215078584,-0.39289875528404145,0.6235406581386425,-1.6824828811113668,0,9,1,NYL
2.380227595055919,1.4647249831555498,1.056498874335824,-0.44239226356466,1,9,0,PHO
0.6506306003413341,-0.7970154674210733,-0.747489118085065,-0.8496195908268512,1,9,1,SAC
2.28670543995113,-0.9894647570397163,-0.7600417982018285,0.041589588946751986,1,9,1,SAS
-0.6299507850411404,0.18694817563794633,0.0023049994514017444,0.9272827804406184,1,9,1,SEA
-2.104442501541906,3.3661201496294946,-1.7626689247724046,-0.050610239102796356,0,9,0,WAS
-4.000175543826599,-0.3291069148537202,1.784176225516859,0.7283984866006006,0,10,1,ATL
-2.0523574544398664,-0.41914952727704174,0.10818290541978161,-0.020513231551675927,0,10,0,CHI
1.149219627537501,-0.80563369670157,-1.122489763748914,-1.1612800695218917,0,10,0,CON
5.427746268493769,2.6718081441495074,1.311026987821357,1.6450703870271555,0,10,1,DET
0.3684442945715963,-0.7528071023080076,-0.14218759780478726,1.030453689938946,0,10,1,IND
3.0508113308547027,-0.3442981403626638,0.2053653920631984,1.4860199466712765,1,10,1,LAS
-2.1411979762286593,0.5162416460163787,0.36393873021161544,-1.087420363422231,1,10,0,MIN
1.4585652840077883,1.0029743611050461,-0.45946298013041065,-1.8298276947930672,0,10,0,NYL
-1.5842093318618298,-0.42963759268817414,-0.2763915414780698,-0.04037778128895575,1,10,1,PHO
-0.20258911443479677,0.7263396703144567,-0.9739686503029539,0.0007354584927942986,1,10,0,SAC
4.299090450473328,-1.4720998962314857,-0.46281972073599065,0.9564653376573934,1,10,1,SAS
1.1838548131253261,-1.018658359270021,-1.1703582796078573,0.01276418684153137,1,10,1,SEA
-3.0124573599085034,-0.02971722369625917,0.8252884106819244,-0.012966704822149492,0,10,1,WAS
0.4803786381782044,-0.7921037244045877,-0.8664613751722876,-0.30271917498263357,0,11,0,ATL
-2.5581781136763198,0.09794841730924359,0.4223693310983096,-0.6904527500236809,0,11,0,CHI
-1.8392354064077552,-0.41397194247298924,-0.11697630141551821,-0.47872140604167046,0,11,0,CON
4.341306008047734,-0.2604522200762096,1.3612740472948073,-0.6033574032717329,0,11,0,IND
2.120779833070194,-1.1311848208130837,-0.4031007483387441,-0.04203900562136522,1,11,0,LAS
-2.498875604338852,0.04916614571168431,0.4113566558173846,-0.3262432782564858,1,11,0,MIN
-2.613517135447954,-0.044901488746919085,0.48250239910166337,-1.4902842498162836,0,11,0,NYL
6.0972374133159715,1.5320067235957808,3.1440068966159833,-0.1018466431687072,1,11,0,PHO
-0.4191028417731647,-0.8781968841715834,0.15764448679617443,0.2612835584402214,1,11,0,SAS
1.27640637071466,-0.8180131953336556,-0.8436263333163496,0.7946820539844727,1,11,0,SEA
-0.44865977458561235,0.15320871999130764,-0.4773468186690068,-0.8516130400130985,0,11,0,TUL
-1.4986732119981425,0.3266182474989491,0.3473341444969549,-1.4026963902214602,0,11,0,WAS
