PC1,PC2,PC3,PC4,PC5,PC6,PC7,confID,year,playoff
-3.029259099921414,-1.4472433453466877,0.22690751706648182,-0.14378840849237093,-0.7925852283247712,-0.2499759293894729,0.9077458584021726,0,4,1
-3.6885058216098208,-0.4402200438476634,-0.012157017453178978,0.5231764443504563,-0.18316493647158905,-0.12772562795123749,0.260834163047298,0,4,1
3.0636118129390333,0.18734117043739085,-0.2505987196797106,-2.3545278239709018,-0.7234304265633884,-1.086500806124364,0.6646982358154924,1,4,1
0.10131766981686471,-0.9252776401184922,-0.6829301932769849,-0.7352673759418503,-0.974361832201525,-0.4111099153760776,-0.02056752467066381,0,4,0
6.0117070649600395,0.5413092408047718,1.0621752160930356,0.9728857348610248,-1.7033389744713585,-0.778451998042539,2.2572172002123048,1,4,1
-3.587097830597956,1.0793452033987527,-0.19608437303074303,0.21847455452733444,-1.4106622143815768,-1.4044649381734642,-0.2760964342454722,1,4,1
2.6339610883704943,-1.138237161744935,-2.1347644133595374,0.33043138217398416,-1.393099894047779,-0.11317725270915764,-1.5492953007611896,0,4,0
-3.8198279972742033,1.4742443614237712,-0.8595389851956353,0.9321030524260882,-0.25963276413641834,-0.6874879068120847,-0.5454099397922415,1,4,0
-2.0591537319618958,-0.4662335939750727,0.8726397388170137,-1.736291587885959,-1.5526454556875717,1.0119598484811285,0.2997860290262608,1,4,1
0.11742704514894842,-0.8164965327639258,-0.009048703226342764,-1.3389080291398012,0.024487939255051203,-0.5123788286004638,-0.27758785707047456,1,4,0
1.0573326399126926,-0.5848719629916485,-1.36111391209713,0.5919662397815346,-0.36209812518492984,0.05843253985300965,0.2684967999509902,0,4,0
0.280099461707035,-0.49242881669853134,-1.5100952730691175,-1.3022772656762676,0.4129262748082044,-0.17028534341101464,-0.1876332094224485,0,5,0
0.76617182934449,-0.7674285099242941,-1.2915125783423909,0.7415796328005172,0.6152935157939188,0.3465366983795214,-0.38325110530777573,0,5,1
5.611067771307818,0.6551382863372993,-1.0994825317703134,2.4106942940623353,-0.20062231870524022,0.549291295130705,1.65378388368689,0,5,1
1.8381143959976853,-0.47270491316898133,0.187443531954257,-1.5736451313471134,-0.3212531479599235,-0.48957882050877183,0.18168384462936973,1,5,0
-1.3010022452539378,1.6886254254307596,1.123336418747617,-0.8395502249449662,0.011516794766640278,-1.4030663013295528,-0.3549178070133898,0,5,0
5.407966474303619,0.4890576890969521,-0.25022994743168364,1.6521408983634476,-1.0495614430029616,2.0684638740986787,0.33963961010138766,1,5,1
0.43080012352367125,-0.31176612635414225,-2.0007446188928646,-0.18808301018351176,0.8395757816947625,0.1876291601096817,0.3365320312451931,1,5,1
-1.4862579023961573,0.096675994393803,-0.03131284905375198,-1.5966636631118107,-0.5785332289780822,1.4167002103496533,0.8848903212471433,0,5,1
-4.27411167594083,1.0222783717589763,0.07595603860720714,1.7159866497619174,0.05728153290429531,-0.602179798713208,-0.7670754734709618,1,5,0
2.14258499927111,0.1522446228368585,0.18556236541042753,-0.1666555859922811,-0.5186840038193494,-0.8129288789927052,-1.710408719711534,1,5,1
-2.679117333545759,0.645950798351183,0.5618791067206672,-0.9179401372560807,-0.7908516490973782,3.5786562807337163,0.15038794618337537,1,5,0
-0.15659695575266236,-0.40436857770087764,1.1731848631747603,-1.7237791265278322,0.4339371161103704,-0.5049632467109475,1.099783161048654,1,5,1
-3.5574703076047376,0.9126205503322693,1.0590015978364462,1.5621546242956235,0.1635934465023307,-0.8362798707406006,-0.5391897783462746,0,5,1
-2.301825245874474,2.9963468602518786,0.0793555252924381,-1.5074939859696568,-2.3066352392955816,1.8778978391479237,-0.44582702538591945,0,6,0
2.7751336689219057,-0.9086558912689623,-1.334605474718596,1.664120022688729,0.22811281530110597,0.793172447543329,-1.1956031129070261,0,6,1
0.6187013767867987,-1.0960954446668125,0.4842526564207334,-0.550399624434263,0.49915540435739064,-0.12692881314562088,-0.2594364760475613,0,6,1
-2.0123974546584242,-1.5857794306903246,0.7491528730122018,-1.473047626025447,-1.334154165861081,-0.8919683530212973,0.5513709654399218,1,6,1
-1.4951085469504644,-0.8188685827193747,0.3515710796858279,-0.6784359929972893,0.06792388721038113,-0.2941068606077467,1.1928909681487398,0,6,1
2.328630230187638,3.5862480451753664,1.5147773275531204,-1.2709511149769892,-0.11681587810619305,0.096087669185874,1.0402442705978918,1,6,1
-0.07116702359648441,-0.3562645756818316,-1.6651414438654533,-0.4950537149098832,1.084108564113732,0.29449003077869157,0.06729999565493226,1,6,0
0.7355977494497379,0.19569968915306865,-1.7379261016599445,0.6364017741598029,-0.06919545217524324,-0.21173516825828026,-1.4852783034158736,0,6,1
-0.9495998428476722,-0.24274077522034973,-0.5188462682719261,-0.555833717418084,0.5874290447112441,-0.05097757586351597,1.524439958195011,1,6,0
1.5243981647165998,-0.9259896659708882,-1.1265345304476888,0.7172610988316702,0.39865618726954727,0.3964375438324766,-0.6475129232675031,1,6,1
-2.567485014057177,-2.0376687448877098,0.3864843448760378,0.13221208738022888,-1.300190408759662,-0.09283357538044883,-0.4126838076149918,1,6,0
3.6168617016024442,-0.25285023965060655,-1.2941559785024157,2.233962982597376,-0.33708418608399354,0.6459653755215047,0.3299873757758895,1,6,1
-0.9487474005727511,0.5793502391081217,0.1296971804623581,-0.04038709097497647,0.38050239359060767,-0.6749705646464053,-0.051588320635935825,0,6,0
-4.555644352854086,-0.01608403386241748,-0.5438148660281519,1.267722326615792,-0.9610337470661676,-0.6006108076347698,-0.5480348406127795,0,7,0
4.201089960269735,0.3271525771810339,-2.223042558538125,0.8509214006996619,1.2405611448809164,0.590948663886299,-0.3040900378260478,0,7,1
-0.15201577319618928,-0.8897362542131529,-0.007437007159803973,-1.0609170201445037,0.8161565972803133,-0.002869607422565971,-0.3566760537316577,0,7,1
2.253878828845796,-1.5084086993816892,0.8753467153968874,-1.2383306227209911,-1.8773914709156854,-0.9112474368459059,-0.6695444812876891,1,7,1
2.2431248918041558,-0.2445898585377326,-0.9873046635522312,-0.591944737345444,0.14363877515068468,-0.11794770903391033,-0.06453739614280288,0,7,1
-0.4350759024082587,1.364115721627087,-0.7102796620003443,0.19818743778948314,0.508392319883763,-0.7629784890666595,-0.6996511581687634,1,7,1
-2.883077187398539,3.3369482916465403,0.06281532751656825,-0.41716368875542265,-0.6165608970583537,2.790535005754027,-0.5171010491692891,1,7,0
-0.4135768605146382,-0.40521124930077534,-2.3085016992933,-0.13372091167310707,0.9152496480278067,0.2566586063520572,0.21133983640038276,0,7,0
-1.5660260258843535,2.082897751075684,-0.40189733690634616,-0.14170018698055747,0.5315381142965986,-1.0997872166486582,0.04959108656529234,1,7,0
5.612991683191152,0.4117180265084881,-0.42179455880684646,1.2104558538219077,-0.5938042652102763,0.12967186529726343,0.9137538865448497,1,7,1
-4.509715329671524,-2.303111777887191,0.026657205159003695,0.31177955896890025,-1.548749017405601,-0.06250605356716002,0.27640854984816504,1,7,0
1.2365715929762455,-0.21088077097429014,-0.7765866904895297,-0.8696349844673786,1.3206028062300328,0.15667213853796735,-0.2215768676284888,1,7,1
-1.4061697412823793,-0.7817903129621449,-0.037607550435332565,-0.9541365614472829,0.06503200134649723,-0.3290087730948039,0.8467744824553894,0,7,1
-5.242690780078027,0.5422265481785303,0.21701866773572856,2.6099669995835613,-0.19947682787124862,-0.4096739860115925,-1.1687932746900758,0,8,0
4.0984701463699595,0.574470310220091,-0.8609900096613067,0.0846458766119735,1.8498383414704571,0.18275983335693324,0.40262687248984774,0,8,1
5.819778147807636,-0.4919777853885006,1.090499759326978,2.0857939895310413,-1.0637422789795459,0.22188567286696945,0.3885297306094802,0,8,1
0.7277912503342738,0.6184139152616627,0.7775454589284597,-0.5342689031432273,-0.09950976904513602,-0.9672153016233965,-0.642064915407114,1,8,0
1.6228818200828372,-0.5544985041494761,1.3650879845878385,-1.3821031251789333,0.671271090845336,-0.422105862714817,0.2067531224011568,0,8,1
2.657794483898718,1.556605601033405,0.3759767424146187,-0.8212953511417833,1.57539805145506,-0.7621317248588808,0.6456625995107113,1,8,0
-3.887245332299366,1.339363645491454,0.5072847297063633,2.0996573861331824,0.8376155519779303,-0.21212978552317002,-0.5620661130253096,1,8,0
-3.503320433538096,-1.151748691069178,-1.0444102863715519,1.261554319409748,0.8557960149055449,0.770789224394885,0.5672976892723594,0,8,1
-0.45605168122144357,-0.8074091065767546,2.7298318262449643,-0.5288200569385118,1.5788795473156758,-0.0889043670361545,0.689472040310387,1,8,1
2.439219170765118,2.0669809213882617,2.2015488561773844,1.0865628238866385,-0.4330519706251333,-1.4080885737700675,-0.020221790279033296,1,8,1
-1.8709915742677425,-1.447063394385617,1.7740446055543404,-0.2550223594136939,0.47837036012878786,-0.11901611952927015,0.5496672947440138,1,8,1
0.8258546433165193,-0.8349015836914222,0.6149397118244224,0.00038191864575358735,0.5147563948221955,-0.013075958213768576,0.4175439733901026,1,8,1
0.47766669942978063,-0.015490305794961067,0.8829531541979257,-1.844709572079897,0.580344451619691,1.563429944731684,-0.4959357185087502,0,8,0
-2.5127637776356817,1.3768473524037224,1.108483328972348,1.498958471025115,0.784473644053578,-0.8101990909501706,-0.09340634140762849,0,9,0
0.2837291894695948,-0.42724562213078554,-1.0146152577830534,1.170770740128387,2.4898536314689874,0.7600776769780425,0.14161771876361326,0,9,1
6.234670566435401,-1.0740312265972034,0.8165610277151947,0.9939217605586035,-1.0175386445239858,-0.206000861691783,-0.9983623218562155,0,9,1
-1.7264153294871252,-1.2090635913886782,0.6338680347355856,-0.44951715914742707,0.2526534550010053,-0.2726598522877158,0.7629157736615673,1,9,0
1.9791436579081543,-0.515937841492177,0.6865471152096118,-0.6859570794464722,0.9830955938672353,-0.17293663455552136,-0.5967808410399076,0,9,1
-3.1512860102794975,-1.868244117993709,1.170648604868147,0.5939315805062991,0.2546015002678984,0.02985038761794952,0.46771387592591285,1,9,1
-2.9320788718661976,-1.276339001828381,0.9582687443751691,0.9687321536876496,1.7938348444591359,0.7584125931209075,0.4943985166557865,1,9,0
-0.6425150304561218,-0.7976318097131548,-0.8211343961358601,1.0028950480316599,1.155800806077761,0.8431486795125533,-0.10740186524821359,0,9,1
2.950197949910335,2.6357148355760738,0.7330468119151076,2.3344257310460925,1.0464392196208572,-0.8027747956364121,0.21620417480255064,1,9,0
0.8262312391679977,-0.3564134394233406,-0.7061163983651252,-0.12733594907918241,1.7365478286699498,0.3311970481014489,-0.089644637843825,1,9,1
2.147599488368257,-0.9171792119588607,-0.48992717369675254,0.01913463999421955,0.5488734754095222,-0.046878063131212344,-0.7750255751146203,1,9,1
-0.1990030671192989,0.30917999021852055,1.7349333819861088,-0.5359900591962474,0.43716592693083184,-0.7597066376623685,0.507671201284413,1,9,1
-2.1254352769688443,2.9427306036936645,1.526012833917831,-0.49297141613967305,-0.5912863833290046,2.390571117720179,-0.6214532334203219,0,9,0
-5.148150398653064,-3.0212960444512613,2.0367420398264913,1.544311858229668,-0.5347284521770659,0.414779683222292,-0.2999947423463171,0,10,1
-2.080053141454428,-1.1325981650858763,0.5953819061915347,-0.28964500102876584,0.5954793542785681,0.09462423196403534,0.6372545231683687,0,10,0
1.5903848098874886,-0.12497636285130923,-0.06697168861001826,-0.43986080518231657,2.260862830182087,0.34597286293650387,-0.2035153556326167,0,10,0
5.9497291390282925,0.1259254680614031,2.4848701565038356,1.0371456003866737,-2.0022247010340344,1.5532385985552906,0.40885683020495245,0,10,1
0.5989421423251884,-1.1306077323811414,0.8390638546083977,-0.6361340503923759,0.15474186646986476,-0.19413074332660105,-0.2748081603548023,0,10,1
3.3956741905783963,-1.3166962589430191,2.755024700185056,-0.5581892490081214,-0.5829954197434447,-0.44231850112382415,-0.633963772693977,1,10,1
-2.048532628533073,1.745761847172736,1.5817348748541649,1.1132111045417576,1.4988232852019674,-0.5673660509509099,0.0005968072252583191,1,10,0
1.5623117500692796,-0.22351261221876786,0.2959887595906442,0.3394814976268704,0.5100019622042667,2.4825621873031003,-1.2919701019011336,0,10,0
-1.3433277552530274,-1.0613594420088346,2.7734682281498215,-0.25755011861108584,1.9016323065915026,0.2547542694956883,0.2102611199005329,1,10,1
0.015217716179071857,-0.2583078258604938,0.5968364576913541,-0.9647388800656251,0.17517129104904644,1.8897080219352465,-0.8283569027403758,1,10,0
4.3541677051607754,-1.3348733175590328,-0.013251201471099084,-0.7756486323951175,-0.7091969015276545,-0.3379156938799766,-2.5364154449630094,1,10,1
1.9608663478912358,-0.2493541758290069,0.41163749316031745,-1.7646016403862992,1.1254433953750362,-0.19577720019009795,-0.48942834429450355,1,10,1
-3.2630791632463754,0.8141237365550703,1.8349882431935547,0.7241537370861276,-0.14971013895131868,-0.9889852615394236,-1.0111442653857636,0,10,1
0.9287803624598509,-0.9534604646020721,2.4807522270496936,-0.849260463859784,1.9564415052168298,0.13925433963083925,-0.7144046185192395,0,11,1
-2.158047516106347,1.886098429363818,0.1658980790089899,0.46201249582809095,1.0106750266830242,-0.6662986910596677,-0.5085164228702813,0,11,0
-1.6827828572767116,-0.2823789402723551,-0.40777092866728143,0.4577715853944741,2.303724189964581,0.5668423905378667,0.917526428410577,0,11,0
5.012433240150354,-0.9135580225470784,0.7974908258996387,1.009210317933643,-0.15437641275664046,0.5395823760785424,-1.5718272351099092,0,11,1
2.172857233608027,-0.8831191941964288,0.5382907869049705,-0.06109259355155261,0.7277446122801119,-0.015230598255825675,-1.2738262711340262,1,11,1
-2.4739876160599863,1.3107688908822732,1.5146209903919279,0.6948597468776709,0.8341292672342125,-0.7957164481259369,-0.8709447665872129,1,11,0
-2.698811095402778,0.21972660327170956,0.06348991610325622,0.9732289398206706,1.4832927546241101,0.2745988954221572,0.4820665482365855,0,11,1
6.180603817078843,-0.9016206684125727,2.98729673329257,3.4778905114101732,-0.6454103519008149,0.8143834207449556,0.11657768555038453,1,11,1
-0.5425465254387265,-1.2616856938243222,-0.3102617821937113,0.1954092200415406,0.551406890267922,0.232601115747602,-0.5574939259937922,1,11,1
1.699578721555036,-0.5890740608180429,0.4427176581931936,-1.2606200496453734,0.4396029937268262,-0.36242981217099735,-0.14549420743777533,1,11,1
-1.38080574868231,0.11694952289523791,-0.051477792926609436,0.7589617707936833,1.76530294449667,0.3700020118405006,0.757172291012661,0,11,1
