playerID,year,stint,tmID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ
ndiayas01w,8,0,SEA,4,0,58,10,4,3,7,0,1,1,5,6,14,5,0,0,1,0,0,1,0,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
ndongem01w,7,0,LAS,17,0,111,20,15,11,26,3,7,8,6,23,27,7,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nemcoev01w,1,0,CLE,14,14,443,185,9,32,41,23,15,8,27,29,164,67,24,22,71,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nemcoev01w,2,0,CLE,8,2,113,34,1,9,10,8,2,5,6,9,38,13,8,5,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nevescl01w,1,0,DET,30,20,636,179,8,27,35,59,31,1,55,30,166,63,30,25,92,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nevescl01w,2,0,DET,22,15,407,95,3,26,29,34,21,0,28,21,94,34,8,8,52,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nevescl01w,3,0,MIA,20,0,194,37,0,7,7,25,8,0,13,18,31,11,16,11,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
newtoch01w,7,0,CHI,27,11,648,176,19,52,71,58,36,7,40,69,155,52,80,59,49,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
newtoch01w,10,0,SAC,23,0,336,68,10,20,30,39,18,3,16,31,70,26,18,12,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ngarsch01w,7,0,NYL,15,0,92,27,11,7,18,5,5,2,8,10,29,8,25,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ngoyibe01w,3,0,NYL,7,0,12,6,1,4,5,0,0,2,0,2,5,3,0,0,0,0,0,3,0,10,8,1,2,3,0,0,0,1,2,5,3,5,2,0,0,0
ngoyibe01w,9,0,IND,31,1,226,83,20,33,53,7,6,7,31,45,63,30,32,23,0,0,0,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
nieuwma01w,6,0,LAS,7,0,16,4,2,0,2,0,0,0,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nnamach01w,9,0,ATL,12,0,84,16,6,6,12,2,5,0,4,11,26,6,3,2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nolande01w,2,0,DET,27,0,545,192,16,37,53,30,17,6,35,43,194,64,53,43,73,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nygaava01w,2,0,POR,31,0,259,76,13,22,35,10,6,2,14,48,72,28,3,1,49,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nygaava01w,3,0,MIA,29,22,443,120,27,40,67,9,11,1,13,49,101,43,13,10,64,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ohldeni01w,7,0,MIN,34,34,870,327,61,129,190,54,20,25,74,99,265,120,131,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oneilkr01w,9,0,SEA,11,0,31,0,0,3,3,1,0,0,1,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owenhe01w,1,0,WAS,11,0,60,2,2,7,9,2,0,0,3,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owenssh01w,3,0,CHA,2,0,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pageda01w,9,0,CON,3,0,12,6,2,4,6,0,0,0,2,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pagemu01w,4,0,WAS,34,34,850,213,62,90,152,35,18,24,41,101,220,83,56,42,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pagemu01w,6,0,WAS,34,4,589,108,21,62,83,25,15,9,23,56,119,47,8,8,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pagemu01w,8,0,LAS,34,8,627,163,33,78,111,45,14,9,25,68,170,71,24,19,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paigeyo01w,6,0,IND,13,0,78,16,2,7,9,13,2,0,6,1,22,6,4,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paliesa01w,7,0,DET,11,0,51,12,4,0,4,6,1,1,10,9,25,5,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
palmewe01w,2,0,DET,22,22,651,233,38,116,154,23,23,4,48,64,215,91,59,40,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
palmewe01w,3,1,DET,16,16,464,184,27,69,96,20,13,2,34,44,153,65,53,35,60,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
palmewe01w,6,0,SAS,34,29,882,326,53,140,193,33,20,7,42,74,242,125,70,52,56,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
palmewe01w,7,0,SEA,5,2,120,47,13,25,38,3,5,3,10,17,33,16,19,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parisco01w,10,0,SAC,33,6,442,160,56,78,134,22,11,10,20,48,132,68,33,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pascafl01w,9,0,SEA,3,0,9,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pavlimi01w,2,0,UTA,10,0,21,1,0,6,6,1,0,2,1,0,2,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pavlimi01w,4,0,PHO,8,0,29,6,1,3,4,1,1,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
payeka01w,1,0,MIN,28,12,408,56,3,27,30,38,8,6,28,49,58,19,9,6,41,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
payeka01w,2,0,MIN,32,16,652,91,7,54,61,97,21,0,46,55,78,30,16,11,56,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pennjo01w,4,0,WAS,30,0,288,86,19,33,52,16,15,1,20,28,78,31,33,22,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pennjo01w,5,0,SAS,1,0,3,4,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perkiji01w,5,0,CHA,4,0,17,3,1,2,3,1,3,0,1,2,5,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perkiji01w,6,0,CHA,30,11,464,150,24,20,44,32,29,9,32,45,151,64,30,19,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perkiji01w,7,0,CHI,30,27,841,282,33,74,107,97,43,13,56,72,299,105,67,54,65,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pettibr01w,4,0,IND,31,0,148,49,5,14,19,8,4,1,8,17,52,15,17,13,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pettibr01w,7,0,PHO,11,0,67,14,5,4,9,10,3,0,2,11,19,5,6,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
philler01w,10,0,CON,32,18,740,258,30,73,103,66,43,3,43,52,225,86,64,52,116,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phillta01w,6,0,HOU,32,1,366,111,30,49,79,14,11,8,30,56,94,40,48,31,0,0,0,5,0,53,13,1,8,9,1,1,0,4,6,12,5,4,3,0,0,0
phillta01w,8,0,HOU,7,0,35,10,2,3,5,1,3,0,5,9,10,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pierspl01w,10,0,DET,1,0,5,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
potthan01w,1,0,MIN,3,0,8,0,0,2,2,1,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
powelel01w,1,0,ORL,20,1,347,72,17,33,50,42,12,1,30,21,66,26,22,17,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
powelel01w,2,0,ORL,32,32,1055,357,32,66,98,98,49,7,79,64,296,119,106,80,102,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
powelel01w,3,1,ORL,15,1,308,88,7,25,32,30,20,4,30,31,99,35,26,16,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
powelel01w,7,1,CHI,14,3,251,69,7,18,25,37,13,3,26,26,60,26,24,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
powelni01w,5,0,CHA,31,0,384,132,10,61,71,16,15,4,22,37,121,50,10,8,58,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pricear01w,10,1,CHI,22,0,324,77,25,34,59,26,12,1,18,32,70,27,40,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pridely01w,4,1,MIN,13,0,66,17,8,9,17,1,3,1,8,11,14,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pringla01w,10,0,MIN,17,0,159,37,14,23,37,8,3,14,14,22,30,13,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
queenbr01w,7,0,CON,4,0,10,2,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
queenbr01w,9,0,CHI,8,0,36,2,1,3,4,2,0,0,5,5,8,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quiglal01w,9,0,PHO,14,0,100,29,6,5,11,4,6,1,6,9,39,13,2,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quiglal01w,10,0,PHO,6,0,32,10,1,4,5,1,0,0,5,6,8,3,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quinnno01w,9,0,MIN,32,25,533,116,12,57,69,81,21,2,46,33,118,47,18,12,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quinnte01w,1,0,IND,17,0,118,15,11,5,16,15,4,0,10,12,14,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
radunha01w,2,0,NYL,4,0,9,4,1,3,4,0,0,1,2,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raglafe01w,4,0,PHO,3,0,39,5,0,2,2,2,2,0,3,4,12,1,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raglafe01w,5,0,HOU,34,10,517,118,19,48,67,38,25,3,32,48,120,44,13,11,49,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raglafe01w,6,0,HOU,4,0,9,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
randase01w,2,0,SEA,32,30,884,300,32,73,105,44,29,4,73,45,315,117,100,66,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
randase01w,3,1,SEA,21,16,458,134,38,30,68,29,20,1,36,33,133,47,51,36,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
randase01w,4,0,SAS,33,1,339,88,25,28,53,23,11,0,44,41,90,32,45,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
randase01w,5,0,SAS,29,8,462,136,26,34,60,20,22,4,28,41,143,53,48,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasmukr01w,1,1,UTA,1,0,9,0,1,1,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasmukr01w,2,0,MIA,28,3,416,75,33,55,88,16,11,14,31,48,86,31,16,12,4,1,0,3,0,23,1,3,3,6,0,1,0,6,1,5,0,2,1,0,0,0
rasmukr01w,3,0,MIA,31,5,674,170,41,76,117,41,18,16,37,63,116,64,46,39,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasmukr01w,4,0,IND,33,25,814,226,44,71,115,64,24,15,48,65,200,94,39,31,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasmukr01w,5,0,IND,33,4,692,152,41,72,113,47,21,14,35,51,135,56,38,30,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasmukr01w,6,1,HOU,24,19,522,121,26,50,76,22,13,16,19,56,98,47,30,22,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasmukr01w,9,0,MIN,31,0,393,79,32,53,85,27,12,6,19,48,72,27,23,17,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raymost01w,8,0,CHI,20,0,180,61,2,12,14,27,4,0,18,11,61,20,13,7,44,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reddja01w,1,0,SEA,26,8,387,140,18,27,45,16,19,1,35,53,125,49,34,24,52,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reddja01w,2,0,SEA,32,6,659,231,29,53,82,48,17,3,48,101,216,82,66,45,77,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reddja01w,3,0,SEA,10,0,112,52,8,5,13,7,2,0,7,17,34,17,12,9,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reedbr01w,2,0,PHO,1,0,13,3,0,3,3,0,0,0,0,0,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reedbr01w,3,0,PHO,5,4,85,38,1,3,4,4,2,3,8,8,41,15,11,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reidtr01w,2,0,MIA,21,2,278,80,10,27,37,13,15,5,25,28,63,32,26,16,0,0,0,3,0,21,4,1,4,5,1,1,0,2,1,5,2,4,0,0,0,0
reidtr01w,3,0,PHO,24,12,421,113,33,44,77,14,22,2,36,29,117,48,28,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reidtr01w,4,0,PHO,2,0,12,2,1,0,1,1,2,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rizzoje01w,1,0,HOU,32,2,437,60,6,30,36,44,15,2,26,38,55,21,9,6,39,12,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
robinas01w,5,0,PHO,19,0,130,17,4,9,13,2,8,10,4,22,14,7,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robinas01w,7,1,CHI,12,5,124,21,16,18,34,6,2,8,10,19,29,9,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robincr01w,8,0,WAS,2,1,34,2,0,2,2,2,2,1,1,4,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robinre01w,1,0,WAS,2,0,5,4,0,0,0,0,1,0,1,3,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rossad01w,9,0,SAS,4,0,7,2,0,1,1,0,0,0,0,2,2,0,2,2,0,0,0,2,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
rushle01w,9,0,CHI,2,0,12,3,0,0,0,0,0,0,2,4,2,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salesny01w,3,0,ORL,32,32,1042,431,36,84,120,60,60,7,71,97,376,155,106,84,115,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sampsch01w,1,0,SEA,21,6,280,76,13,27,40,11,18,6,14,37,46,21,28,25,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
samsh01w,1,0,MIA,31,27,904,396,38,94,132,66,35,5,74,67,380,147,100,67,120,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
samsh01w,7,0,CHA,34,34,990,359,53,119,172,90,55,3,73,78,343,137,102,64,78,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
samsh01w,9,0,DET,32,15,478,92,29,62,91,38,19,3,31,36,110,34,26,18,21,6,0,6,0,30,6,1,2,3,0,1,0,0,2,7,2,2,2,0,0,0
sanchis01w,5,0,DET,10,0,62,22,3,2,5,3,2,0,11,6,14,6,11,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandeam01w,8,0,DET,6,0,9,2,0,2,2,0,0,0,2,3,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanfona01w,4,0,WAS,17,0,134,49,10,16,26,1,3,2,14,35,40,20,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanfona01w,6,0,WAS,27,0,293,88,15,30,45,6,10,11,17,50,60,29,62,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santoal01w,1,0,IND,3,0,11,3,0,3,3,0,0,0,2,3,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santoal01w,2,0,SEA,10,1,62,13,10,6,16,0,0,0,3,12,14,4,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santoke01w,2,0,DET,14,0,153,52,11,16,27,5,3,3,12,23,42,20,18,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santoke01w,3,0,DET,12,0,169,44,12,20,32,7,3,9,14,20,42,16,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santoke01w,9,0,SEA,22,1,134,47,10,18,28,5,4,2,10,26,41,16,23,15,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
sarenra01w,1,0,PHO,20,0,142,64,11,19,30,8,0,1,17,30,44,23,27,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sauerpa01w,1,0,LAS,12,0,66,20,3,13,16,3,2,1,6,10,14,8,5,4,0,0,0,1,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
sauerpa01w,2,0,CLE,2,0,4,2,1,1,2,0,0,1,1,1,3,1,0,0,0,0,0,1,0,4,2,0,1,1,0,0,0,1,0,3,1,0,0,0,0,0
sauerpa01w,3,0,CLE,1,0,7,0,1,1,2,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saundja01w,2,0,PHO,28,6,253,68,13,27,40,7,10,8,14,28,77,25,25,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saundja01w,3,0,PHO,27,1,302,99,10,28,38,23,9,4,20,23,103,39,32,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saureau01w,2,0,WAS,25,3,455,76,11,31,42,43,24,4,41,39,111,33,24,7,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saureau01w,3,0,WAS,15,2,165,24,3,8,11,18,8,2,15,12,24,10,5,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schumke01w,4,0,IND,34,1,480,189,40,59,99,20,7,24,32,63,169,81,27,23,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schumke01w,10,0,DET,1,0,10,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schwege01w,4,0,MIN,16,0,118,15,7,11,18,7,3,1,8,6,17,6,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scottol01w,5,0,CHA,34,0,398,73,28,37,65,10,9,13,36,78,67,27,32,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scottol01w,7,0,IND,21,0,159,50,8,25,33,7,7,2,15,29,53,23,8,4,1,0,0,2,0,26,10,3,2,5,0,1,0,3,5,9,5,0,0,1,0,0
scottol01w,8,0,PHO,8,0,32,8,2,2,4,2,3,1,3,6,7,1,8,6,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
shakiel01w,1,0,HOU,14,0,150,57,14,17,31,4,5,2,7,12,30,13,33,29,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shakiel01w,2,0,HOU,26,2,203,38,15,20,35,9,6,2,9,11,38,12,23,14,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shakiel01w,3,0,CHA,1,0,5,1,1,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sharpkb01w,4,0,NYL,30,0,398,94,11,21,32,37,14,0,26,15,71,28,39,31,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sharpkb01w,7,0,IND,23,0,155,22,3,6,9,23,7,0,8,3,35,8,3,3,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sharpkb01w,9,0,CHI,34,6,598,106,7,38,45,49,14,0,31,27,90,39,29,19,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sharpkb01w,10,0,CHI,27,0,325,70,3,17,20,25,8,2,23,15,57,23,19,18,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shielas01w,8,0,HOU,26,0,304,137,14,19,33,20,10,1,44,25,138,38,73,54,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shielas01w,9,1,HOU,3,0,12,2,0,0,0,1,1,0,1,3,7,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slaisma01w,1,0,DET,3,0,7,4,0,1,1,0,1,0,0,0,2,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slauggw01w,5,0,MIN,3,0,7,2,0,1,1,0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slavtge01w,4,0,PHO,2,0,12,0,0,0,0,1,0,0,1,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithai01w,4,0,WAS,31,2,422,104,21,44,65,10,11,9,26,44,120,41,34,17,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithbr01w,9,0,PHO,10,0,134,41,10,26,36,9,2,3,9,29,28,16,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithbr01w,10,0,PHO,21,0,144,21,11,24,35,3,2,3,7,30,15,7,8,7,0,0,0,1,0,6,4,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0
smithch02w,4,0,CHA,27,9,443,95,23,37,60,18,10,2,24,54,98,31,36,24,32,9,0,2,0,7,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0
smithch02w,6,0,WAS,34,34,1036,246,34,94,128,71,22,11,46,93,190,87,46,30,100,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithch02w,7,0,IND,18,2,173,35,9,15,24,7,3,1,13,21,39,12,4,3,22,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithch03w,1,0,SEA,32,3,516,52,14,33,47,53,16,3,32,52,56,16,18,10,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithch03w,2,0,SEA,32,8,589,58,18,37,55,39,17,1,26,52,63,17,21,13,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithch03w,4,0,PHO,4,0,17,0,1,3,4,1,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithcr01w,7,0,PHO,23,0,197,60,4,18,22,22,17,0,18,24,47,21,12,11,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithcr01w,8,0,HOU,27,23,683,170,12,41,53,72,34,3,56,50,156,62,21,19,70,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithcr01w,9,1,MIN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithje01w,6,0,NYL,2,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithka01w,6,1,MIN,23,23,766,306,12,43,55,61,25,2,54,46,261,100,90,71,104,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithki01w,8,0,SAC,3,0,6,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithki01w,9,0,SAC,21,0,143,33,5,9,14,5,7,2,9,22,47,12,12,8,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithla01w,1,0,ORL,3,0,12,5,1,1,2,1,2,0,2,2,3,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithty01w,8,0,DET,1,0,7,1,1,1,2,0,1,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
